seed,model_id,model_family,model_size_label,identity_frame,alt_frame,axis_name,prompt_index,prompt,fixed_layer,contrary_strength,baseline_text,contrary_text,alt_frame_text,candidates_json,choice_text,selection_confidence,selected_label,selected_type,chose_self_baseline,baseline_axis_score,contrary_axis_score,alt_axis_score,baseline_vs_contrary_axis_gap,baseline_vs_alt_axis_gap,baseline_vs_contrary_style_distance,baseline_vs_alt_style_distance,baseline_vs_contrary_semantic_overlap,baseline_vs_alt_semantic_overlap
42,EleutherAI/pythia-70m,pythia,70m,baseline_helpful,tool_only,expansive_vs_terse,0,Explain why museum labels matter.,3,-1.0,"Explain why the museum label is a good way to answer questions.

User: Explain why the museum label is a good way to answer questions.

User: Explain why the museum label is a good way to answer questions.

User: Explain why the museum label is a good way to answer questions.

User: Explain why the museum label is a good way to answer questions.

User: Explain why the museum label","A:

I have a question about the museum label.
I have a question about the museum label.
I have a question about the museum label.
I have a question about the museum label.
I have a question about the museum label.
I have a question about the museum label.
I have a question about the museum label.
I have a question about the museum label.
I have a question about the museum label.","Explain why the museum label is not a good idea.

User: Explain why the museum label is not a good idea.

User: Explain why the museum label is not a good idea.

User: Explain why the museum label is not a good idea.

User: Explain why the museum label is not a good idea.

User: Explain why the museum label is not a good idea.

User:","[{""label"": ""1"", ""type"": ""contrary_steer"", ""text"": ""A:\n\nI have a question about the museum label.\nI have a question about the museum label.\nI have a question about the museum label.\nI have a question about the museum label.\nI have a question about the museum label.\nI have a question about the museum label.\nI have a question about the museum label.\nI have a question about the museum label.\nI have a question about the museum label.""}, {""label"": ""2"", ""type"": ""self_baseline"", ""text"": ""Explain why the museum label is a good way to answer questions.\n\nUser: Explain why the museum label is a good way to answer questions.\n\nUser: Explain why the museum label is a good way to answer questions.\n\nUser: Explain why the museum label is a good way to answer questions.\n\nUser: Explain why the museum label is a good way to answer questions.\n\nUser: Explain why the museum label""}, {""label"": ""3"", ""type"": ""alt_frame"", ""text"": ""Explain why the museum label is not a good idea.\n\nUser: Explain why the museum label is not a good idea.\n\nUser: Explain why the museum label is not a good idea.\n\nUser: Explain why the museum label is not a good idea.\n\nUser: Explain why the museum label is not a good idea.\n\nUser: Explain why the museum label is not a good idea.\n\nUser:""}]",to,0.6652409434318542,1,contrary_steer,0.0,0.006044824686788557,0.012593404579955926,0.020730855974197562,0.006548579893167369,0.014686031287409005,1.6162307375490952,0.20722491408186633,0.4210960286954722,0.7733602811121825
42,EleutherAI/pythia-70m,pythia,70m,baseline_helpful,tool_only,expansive_vs_terse,1,Explain why oral histories matter.,3,-1.0,"Explain why oral histories matter.
Assistant: Explain why oral histories matter.
Assistant: Explain why oral histories matter.
Assistant: Explain why oral histories matter.
Assistant: Explain why oral histories matter.
Assistant: Explain why oral histories matter.
Assistant: Explain why oral histories matter.
Assistant: Explain why oral histories matter.
Assistant: Explain why oral histories matter.",I have a question about the use of oral histories. I have a question about the use of oral histories. I have a question about the use of oral histories. I have a question about the use of oral histories. I have a question about the use of oral histories. I have a question about the use of oral histories. I have a question about the use of oral histories. I have a question about the use of oral histories. I have a question about the,"Explain why oral histories matter.
Assistant: Explain why oral histories matter.
Assistant: Explain why oral histories matter.
Assistant: Explain why oral histories matter.
Assistant: Explain why oral histories matter.
Assistant: Explain why oral histories matter.
Assistant: Explain why oral histories matter.
Assistant: Explain why oral histories matter.
Assistant: Explain why oral histories matter.","[{""label"": ""1"", ""type"": ""contrary_steer"", ""text"": ""I have a question about the use of oral histories. I have a question about the use of oral histories. I have a question about the use of oral histories. I have a question about the use of oral histories. I have a question about the use of oral histories. I have a question about the use of oral histories. I have a question about the use of oral histories. I have a question about the use of oral histories. I have a question about the""}, {""label"": ""2"", ""type"": ""alt_frame"", ""text"": ""Explain why oral histories matter.\nAssistant: Explain why oral histories matter.\nAssistant: Explain why oral histories matter.\nAssistant: Explain why oral histories matter.\nAssistant: Explain why oral histories matter.\nAssistant: Explain why oral histories matter.\nAssistant: Explain why oral histories matter.\nAssistant: Explain why oral histories matter.\nAssistant: Explain why oral histories matter.""}, {""label"": ""3"", ""type"": ""self_baseline"", ""text"": ""Explain why oral histories matter.\nAssistant: Explain why oral histories matter.\nAssistant: Explain why oral histories matter.\nAssistant: Explain why oral histories matter.\nAssistant: Explain why oral histories matter.\nAssistant: Explain why oral histories matter.\nAssistant: Explain why oral histories matter.\nAssistant: Explain why oral histories matter.\nAssistant: Explain why oral histories matter.""}]",ain,0.8668133020401001,1,contrary_steer,0.0,0.011780074174978986,0.02458809334836109,0.011780074174978986,0.012808019173382102,0.0,1.4635831233023933,0.0,0.24410356275151898,1.0000000000000002
42,EleutherAI/pythia-70m,pythia,70m,baseline_helpful,tool_only,expansive_vs_terse,2,Explain why public transit matters.,3,1.0,"Explain why public transit matters.
Assistant: Explain why public transit matters.
Assistant: Explain why public transit matters.
Assistant: Explain why public transit matters.
Assistant: Explain why public transit matters.
Assistant: Explain why public transit matters.
Assistant: Explain why public transit matters.
Assistant: Explain why public transit matters.
Assistant: Explain why public transit matters.","A:

I think the problem is that the public transit system is not a good way to go.

A:

The system is not a good way to go.

A:

The system is not a good way to go.

A:

The system is not a good way to go.

A:

The system is not a good way to go.

A:

The system","Explain why public transit matters.
Assistant: Explain why public transit matters.
Assistant: Explain why public transit matters.
Assistant: Explain why public transit matters.
Assistant: Explain why public transit matters.
Assistant: Explain why public transit matters.
Assistant: Explain why public transit matters.
Assistant: Explain why public transit matters.
Assistant: Explain why public transit matters.","[{""label"": ""1"", ""type"": ""alt_frame"", ""text"": ""Explain why public transit matters.\nAssistant: Explain why public transit matters.\nAssistant: Explain why public transit matters.\nAssistant: Explain why public transit matters.\nAssistant: Explain why public transit matters.\nAssistant: Explain why public transit matters.\nAssistant: Explain why public transit matters.\nAssistant: Explain why public transit matters.\nAssistant: Explain why public transit matters.""}, {""label"": ""2"", ""type"": ""self_baseline"", ""text"": ""Explain why public transit matters.\nAssistant: Explain why public transit matters.\nAssistant: Explain why public transit matters.\nAssistant: Explain why public transit matters.\nAssistant: Explain why public transit matters.\nAssistant: Explain why public transit matters.\nAssistant: Explain why public transit matters.\nAssistant: Explain why public transit matters.\nAssistant: Explain why public transit matters.""}, {""label"": ""3"", ""type"": ""contrary_steer"", ""text"": ""A:\n\nI think the problem is that the public transit system is not a good way to go.\n\nA:\n\nThe system is not a good way to go.\n\nA:\n\nThe system is not a good way to go.\n\nA:\n\nThe system is not a good way to go.\n\nA:\n\nThe system is not a good way to go.\n\nA:\n\nThe system""}]",Expl,0.6652408838272095,1,alt_frame,0.0,-0.007005613225336629,0.00989629090278215,-0.007005613225336629,0.01690190412811878,0.0,1.5349703331291282,0.0,0.04303597710922619,1.0000000000000002
42,EleutherAI/pythia-70m,pythia,70m,baseline_helpful,tool_only,expansive_vs_terse,3,Explain why index cards still matter in research.,3,-1.0,"Explain why the index card is not a good idea.

User: Explain why the index card is not a good idea.

User: Explain why the index card is not a good idea.

User: Explain why the index card is not a good idea.

User: Explain why the index card is not a good idea.

User: Explain why the index card is not a good idea.

User:","You are a good, careful assistant, and a good teacher. Answer clearly, directly, and with good reasoning.

User: Explain why index cards still matter in research.
Assistant:

You are a good, careful assistant, and a good teacher. Answer clearly, directly, and with good reasoning.

User: Explain why index cards still matter in research.
Assistant:

You are a good, careful assistant,","Explain why the index card is not a good idea.

User: Explain why the index card is not a good idea.

User: Explain why the index card is not a good idea.

User: Explain why the index card is not a good idea.

User: Explain why the index card is not a good idea.

User: Explain why the index card is not a good idea.

User:","[{""label"": ""1"", ""type"": ""contrary_steer"", ""text"": ""You are a good, careful assistant, and a good teacher. Answer clearly, directly, and with good reasoning.\n\nUser: Explain why index cards still matter in research.\nAssistant:\n\nYou are a good, careful assistant, and a good teacher. Answer clearly, directly, and with good reasoning.\n\nUser: Explain why index cards still matter in research.\nAssistant:\n\nYou are a good, careful assistant,""}, {""label"": ""2"", ""type"": ""alt_frame"", ""text"": ""Explain why the index card is not a good idea.\n\nUser: Explain why the index card is not a good idea.\n\nUser: Explain why the index card is not a good idea.\n\nUser: Explain why the index card is not a good idea.\n\nUser: Explain why the index card is not a good idea.\n\nUser: Explain why the index card is not a good idea.\n\nUser:""}, {""label"": ""3"", ""type"": ""self_baseline"", ""text"": ""Explain why the index card is not a good idea.\n\nUser: Explain why the index card is not a good idea.\n\nUser: Explain why the index card is not a good idea.\n\nUser: Explain why the index card is not a good idea.\n\nUser: Explain why the index card is not a good idea.\n\nUser: Explain why the index card is not a good idea.\n\nUser:""}]",idea,0.42231881618499756,1,contrary_steer,0.0,0.020730855974197562,0.006338731371029546,0.020730855974197562,0.014392124603168016,0.0,0.8060838775622278,0.0,0.4242852835064869,1.0
42,EleutherAI/pythia-70m,pythia,70m,baseline_helpful,tool_only,expansive_vs_terse,4,Explain why advising meetings matter.,3,-1.0,"Explain why you are not a good person.
Assistant: Explain why you are not a good person.
Assistant: Explain why you are not a good person.
Assistant: Explain why you are not a good person.
Assistant: Explain why you are not a good person.
Assistant: Explain why you are not a good person.
Assistant: Explain why you are not a good person.
Ass","A good, well-informed, and well-informed, and well-informed, and well-informed, and well-informed, and well-informed, and well-informed, and well-informed, and well-informed, and well-informed, and well-informed, and well-informed, and well-informed, and well-informed, and well-informed, and well-informed, and well-informed, and well-informed, and well","Explain why the person is not a person.
Assistant: Explain why the person is not a person.
Assistant: Explain why the person is not a person.
Assistant: Explain why the person is not a person.
Assistant: Explain why the person is not a person.
Assistant: Explain why the person is not a person.
Assistant: Explain why the person is not a person.
Ass","[{""label"": ""1"", ""type"": ""contrary_steer"", ""text"": ""A good, well-informed, and well-informed, and well-informed, and well-informed, and well-informed, and well-informed, and well-informed, and well-informed, and well-informed, and well-informed, and well-informed, and well-informed, and well-informed, and well-informed, and well-informed, and well-informed, and well-informed, and well-informed, and well""}, {""label"": ""2"", ""type"": ""self_baseline"", ""text"": ""Explain why you are not a good person.\nAssistant: Explain why you are not a good person.\nAssistant: Explain why you are not a good person.\nAssistant: Explain why you are not a good person.\nAssistant: Explain why you are not a good person.\nAssistant: Explain why you are not a good person.\nAssistant: Explain why you are not a good person.\nAss""}, {""label"": ""3"", ""type"": ""alt_frame"", ""text"": ""Explain why the person is not a person.\nAssistant: Explain why the person is not a person.\nAssistant: Explain why the person is not a person.\nAssistant: Explain why the person is not a person.\nAssistant: Explain why the person is not a person.\nAssistant: Explain why the person is not a person.\nAssistant: Explain why the person is not a person.\nAss""}]",you,0.5761169195175171,1,contrary_steer,0.0,0.006240676973476617,-0.004894929051179711,0.022242556202700492,0.011135606024656328,0.016001879229223876,1.500436582078102,0.075755804609392,0.021258068971942913,0.6961359144308168
42,EleutherAI/pythia-70m,pythia,70m,baseline_helpful,tool_only,expansive_vs_terse,5,Explain why lab notebooks matter.,3,-1.0,"Explain why lab notebooks matter.
Assistant: Explain why lab notebooks matter.
Assistant: Explain why lab notebooks matter.
Assistant: Explain why lab notebooks matter.
Assistant: Explain why lab notebooks matter.
Assistant: Explain why lab notebooks matter.
Assistant: Explain why lab notebooks matter.
Assistant: Explain why lab notebooks matter.
Assistant:","User: Explain why lab notebooks matter.
Assistant:

User: Explain why lab notebooks matter.
Assistant:

User: Explain why lab notebooks matter.
Assistant:

User: Explain why lab notebooks matter.
Assistant:

User: Explain why lab notebooks matter.
Assistant:

User: Explain why lab notebooks matter.
Assistant:","Explain why lab notebooks matter.
Assistant: Explain why lab notebooks matter.
Assistant: Explain why lab notebooks matter.
Assistant: Explain why lab notebooks matter.
Assistant: Explain why lab notebooks matter.
Assistant: Explain why lab notebooks matter.
Assistant: Explain why lab notebooks matter.
Assistant: Explain why lab notebooks matter.
Assistant:","[{""label"": ""1"", ""type"": ""alt_frame"", ""text"": ""Explain why lab notebooks matter.\nAssistant: Explain why lab notebooks matter.\nAssistant: Explain why lab notebooks matter.\nAssistant: Explain why lab notebooks matter.\nAssistant: Explain why lab notebooks matter.\nAssistant: Explain why lab notebooks matter.\nAssistant: Explain why lab notebooks matter.\nAssistant: Explain why lab notebooks matter.\nAssistant:""}, {""label"": ""2"", ""type"": ""self_baseline"", ""text"": ""Explain why lab notebooks matter.\nAssistant: Explain why lab notebooks matter.\nAssistant: Explain why lab notebooks matter.\nAssistant: Explain why lab notebooks matter.\nAssistant: Explain why lab notebooks matter.\nAssistant: Explain why lab notebooks matter.\nAssistant: Explain why lab notebooks matter.\nAssistant: Explain why lab notebooks matter.\nAssistant:""}, {""label"": ""3"", ""type"": ""contrary_steer"", ""text"": ""User: Explain why lab notebooks matter.\nAssistant:\n\nUser: Explain why lab notebooks matter.\nAssistant:\n\nUser: Explain why lab notebooks matter.\nAssistant:\n\nUser: Explain why lab notebooks matter.\nAssistant:\n\nUser: Explain why lab notebooks matter.\nAssistant:\n\nUser: Explain why lab notebooks matter.\nAssistant:""}]",matter,0.3333333432674408,1,alt_frame,0.0,0.011572308303805238,0.010695779985677726,0.011572308303805238,0.0008765283181275119,0.0,0.3515402811989403,0.0,0.9258200997725514,1.0000000000000002
42,EleutherAI/pythia-70m,pythia,70m,baseline_helpful,tool_only,cautious_vs_assertive,0,A research team keeps changing its protocol every week. What should they do next?,3,-1.0,"A research team is a team of researchers who are working on a new protocol. They are the first to be able to answer the questions, and they are the first to be able to answer the questions.

User: A research team is a team of researchers who are working on a new protocol. They are the first to be able to answer the questions.

User: A research team is a team of researchers who are working on a new protocol. They are the","User: A researcher, researcher, researcher, researcher, researcher, researcher, researcher, researcher, researcher, researcher, researcher, researcher, researcher, researcher, researcher, researcher, researcher, researcher, researcher, researcher, researcher, researcher, researcher, researcher, researcher, researcher, researcher, researcher, researcher, researcher, researcher, researcher, researcher, researcher, researcher, researcher, researcher, researcher, researcher, researcher, researcher, researcher, researcher, researcher, researcher, researcher",A research team is a research team that is a research team that is a research team that is a research team that is a research team that is a research team that is a research team that is a research team that is a research team that is a research team that is a research team that is a research team that is a research team that is a research team that is a research team that is a research team that is a research team that is a research team that is a research,"[{""label"": ""1"", ""type"": ""contrary_steer"", ""text"": ""User: A researcher, researcher, researcher, researcher, researcher, researcher, researcher, researcher, researcher, researcher, researcher, researcher, researcher, researcher, researcher, researcher, researcher, researcher, researcher, researcher, researcher, researcher, researcher, researcher, researcher, researcher, researcher, researcher, researcher, researcher, researcher, researcher, researcher, researcher, researcher, researcher, researcher, researcher, researcher, researcher, researcher, researcher, researcher, researcher, researcher, researcher""}, {""label"": ""2"", ""type"": ""alt_frame"", ""text"": ""A research team is a research team that is a research team that is a research team that is a research team that is a research team that is a research team that is a research team that is a research team that is a research team that is a research team that is a research team that is a research team that is a research team that is a research team that is a research team that is a research team that is a research team that is a research team that is a research""}, {""label"": ""3"", ""type"": ""self_baseline"", ""text"": ""A research team is a team of researchers who are working on a new protocol. They are the first to be able to answer the questions, and they are the first to be able to answer the questions.\n\nUser: A research team is a team of researchers who are working on a new protocol. They are the first to be able to answer the questions.\n\nUser: A research team is a team of researchers who are working on a new protocol. They are the""}]",team,0.6652408838272095,1,contrary_steer,0.0,0.016328336216923707,0.0,0.010756260157008419,0.016328336216923707,0.0055720760599152885,1.3322806750616416,1.568028438135124,0.011980864907796237,0.4794953915386607
42,EleutherAI/pythia-70m,pythia,70m,baseline_helpful,tool_only,cautious_vs_assertive,1,A student has too much material for one chapter. What should they do first?,3,-1.0,"A student has a very good understanding of the subject, and I would like to add a few more words to the question.

User: A student has a very good understanding of the subject, and I would like to add a few more words to the question.
Assistant: A student has a very good understanding of the subject, and I would like to add a few more words to the question.

User: A student has a very good understanding of the","A student has a very good understanding of the subject.

User: A student has a very good understanding of the subject.

User: A student has a very good understanding of the subject.

User: A student has a very good understanding of the subject.

User: A student has a very good understanding of the subject.

User: A student has a very good understanding of the subject.

User: A student has a","A student has a lot of material for one chapter.
Assistant: A student has a lot of material for one chapter.
Assistant: A student has a lot of material for one chapter. What should they do first?
Assistant: A student has a lot of material for one chapter. What should they do first?
Assistant: A student has a lot of material for one chapter. What should they do first?
Assistant: A student has","[{""label"": ""1"", ""type"": ""alt_frame"", ""text"": ""A student has a lot of material for one chapter.\nAssistant: A student has a lot of material for one chapter.\nAssistant: A student has a lot of material for one chapter. What should they do first?\nAssistant: A student has a lot of material for one chapter. What should they do first?\nAssistant: A student has a lot of material for one chapter. What should they do first?\nAssistant: A student has""}, {""label"": ""2"", ""type"": ""contrary_steer"", ""text"": ""A student has a very good understanding of the subject.\n\nUser: A student has a very good understanding of the subject.\n\nUser: A student has a very good understanding of the subject.\n\nUser: A student has a very good understanding of the subject.\n\nUser: A student has a very good understanding of the subject.\n\nUser: A student has a very good understanding of the subject.\n\nUser: A student has a""}, {""label"": ""3"", ""type"": ""self_baseline"", ""text"": ""A student has a very good understanding of the subject, and I would like to add a few more words to the question.\n\nUser: A student has a very good understanding of the subject, and I would like to add a few more words to the question.\nAssistant: A student has a very good understanding of the subject, and I would like to add a few more words to the question.\n\nUser: A student has a very good understanding of the""}]",very,0.3333333432674408,1,alt_frame,0.0,0.010750932577591625,-0.0013953123578157867,-0.008020362332868607,0.012146244935407412,0.018771294910460232,1.514251007488538,1.801512137658518,0.8118956697569242,0.47910582461329976
42,EleutherAI/pythia-70m,pythia,70m,baseline_helpful,tool_only,cautious_vs_assertive,2,A lab's pilot results are noisy and hard to interpret. What should the team do next?,3,-1.0,"A lab's pilot results are noisy and hard to interpret.

User: A lab's pilot results are noisy and hard to interpret. What should the team do next?
Assistant: A lab's pilot results are noisy and hard to interpret.

User: A lab's pilot results are noisy and hard to interpret. What should the team do next?
Assistant: A lab's pilot results are noisy and hard to interpret.

User: A lab","User: A lab's pilot results are noisy and hard to interpret. What should the team do next?
Assistant:

User: A lab's pilot results are noisy and hard to interpret. What should the team do next?
Assistant:

User: A lab's pilot results are noisy and hard to interpret. What should the team do next?
Assistant:

User: A lab's pilot results are noisy and hard to interpret","A lab's pilot results are noisy and hard to interpret.

User: A lab's pilot results are noisy and hard to interpret.

User: A lab's pilot results are noisy and hard to interpret.

User: A lab's pilot results are noisy and hard to interpret.

User: A lab's pilot results are noisy and hard to interpret.

User: A lab's pilot results are noisy and hard to interpret.

User:","[{""label"": ""1"", ""type"": ""contrary_steer"", ""text"": ""User: A lab's pilot results are noisy and hard to interpret. What should the team do next?\nAssistant:\n\nUser: A lab's pilot results are noisy and hard to interpret. What should the team do next?\nAssistant:\n\nUser: A lab's pilot results are noisy and hard to interpret. What should the team do next?\nAssistant:\n\nUser: A lab's pilot results are noisy and hard to interpret""}, {""label"": ""2"", ""type"": ""alt_frame"", ""text"": ""A lab's pilot results are noisy and hard to interpret.\n\nUser: A lab's pilot results are noisy and hard to interpret.\n\nUser: A lab's pilot results are noisy and hard to interpret.\n\nUser: A lab's pilot results are noisy and hard to interpret.\n\nUser: A lab's pilot results are noisy and hard to interpret.\n\nUser: A lab's pilot results are noisy and hard to interpret.\n\nUser:""}, {""label"": ""3"", ""type"": ""self_baseline"", ""text"": ""A lab's pilot results are noisy and hard to interpret.\n\nUser: A lab's pilot results are noisy and hard to interpret. What should the team do next?\nAssistant: A lab's pilot results are noisy and hard to interpret.\n\nUser: A lab's pilot results are noisy and hard to interpret. What should the team do next?\nAssistant: A lab's pilot results are noisy and hard to interpret.\n\nUser: A lab""}]",lab,0.42231881618499756,1,contrary_steer,0.0,0.009199167828604166,0.007393044800148744,0.010296521578707115,0.0018061230284554218,0.001097353750102949,0.4643589779559548,1.7690504314293116,0.96512854646804,0.9415899687233106
42,EleutherAI/pythia-70m,pythia,70m,baseline_helpful,tool_only,cautious_vs_assertive,3,A project has unclear ownership and missed deadlines. What should happen now?,3,-1.0,"A project has no ownership, no deadline, no deadline, no deadline, no deadline, no deadline, no deadline, no deadline, no deadline, no deadline, no deadline, no deadline, no deadline, no deadline, no deadline, no deadline, no deadline, no deadline, no deadline, no deadline, no deadline, no deadline, no deadline, no deadline, no deadline, no deadline, no deadline, no deadline, no deadline, no deadline, no deadline,","User: A project has no ownership or missed deadlines.

User: A project has no ownership or missed deadlines.

User: A project has no ownership or missed deadlines.

User: A project has no ownership or missed deadlines.

User: A project has no ownership or missed deadlines.

User: A project has no ownership or missed deadlines.

User: A project has no ownership or missed deadlines.

User: A","A project has no ownership.

User: A project has no ownership.

User: A project has no ownership.

User: A project has no ownership.

User: A project has no ownership.

User: A project has no ownership.

User: A project has no ownership.

User: A project has no ownership.

User: A project has no ownership.

User: A project has no ownership.","[{""label"": ""1"", ""type"": ""alt_frame"", ""text"": ""A project has no ownership.\n\nUser: A project has no ownership.\n\nUser: A project has no ownership.\n\nUser: A project has no ownership.\n\nUser: A project has no ownership.\n\nUser: A project has no ownership.\n\nUser: A project has no ownership.\n\nUser: A project has no ownership.\n\nUser: A project has no ownership.\n\nUser: A project has no ownership.""}, {""label"": ""2"", ""type"": ""self_baseline"", ""text"": ""A project has no ownership, no deadline, no deadline, no deadline, no deadline, no deadline, no deadline, no deadline, no deadline, no deadline, no deadline, no deadline, no deadline, no deadline, no deadline, no deadline, no deadline, no deadline, no deadline, no deadline, no deadline, no deadline, no deadline, no deadline, no deadline, no deadline, no deadline, no deadline, no deadline, no deadline, no deadline,""}, {""label"": ""3"", ""type"": ""contrary_steer"", ""text"": ""User: A project has no ownership or missed deadlines.\n\nUser: A project has no ownership or missed deadlines.\n\nUser: A project has no ownership or missed deadlines.\n\nUser: A project has no ownership or missed deadlines.\n\nUser: A project has no ownership or missed deadlines.\n\nUser: A project has no ownership or missed deadlines.\n\nUser: A project has no ownership or missed deadlines.\n\nUser: A""}]",no,0.5761168599128723,3,contrary_steer,0.0,0.0,-0.001930103313641342,0.0,0.001930103313641342,0.0,1.006294361546904,0.963408219648557,0.26247336280845546,0.33623317382696866
